ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global"
21256,variation,KHAKI-XXL-575110221,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XXL, Khaki",1,0,visible,,,,,taxable,parent,1,30,,0,0,,,,,0,,,23.76,,,,,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-318917187,,,,,,0,Size,XXL,,0,Color,Khaki,,0,,,,
21259,variation,NAVYBLUE-XXL-1082702186,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XXL, Navy Blue",1,0,visible,,,,,taxable,parent,1,30,,0,0,,,,,0,,,32.75,,,,,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-318917187,,,,,,0,Size,XXL,,0,Color,"Navy Blue",,0,,,,
21262,variation,SKYBLUE-S-1449491564,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - S, Sky Blue",1,0,visible,,,,,taxable,parent,1,27,,0,0,,,,,0,,,22.46,,,,,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-318917187,,,,,,0,Size,S,,0,Color,"Sky Blue",,0,,,,
21268,variation,SKYBLUE-L-1099590994,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - L, Sky Blue",1,0,visible,,,,,taxable,parent,1,29,,0,0,,,,,0,,,23.11,,,,,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-318917187,,,,,,0,Size,L,,0,Color,"Sky Blue",,0,,,,
21273,variation,SKYBLUE-XXL-525377441,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XXL, Sky Blue",1,0,visible,,,,,taxable,parent,1,29,,0,0,,,,,0,,,23.76,,,,,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-318917187,,,,,,0,Size,XXL,,0,Color,"Sky Blue",,0,,,,
21274,variation,SKYBLUE-XS-1132293869,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XS, Sky Blue",1,0,visible,,,,,taxable,parent,1,46,,0,0,,,,,0,,,22.46,,,,,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-318917187,,,,,,0,Size,XS,,0,Color,"Sky Blue",,0,,,,
21275,variation,IVORY-XXL-1255883426,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XXL, Ivory",1,0,visible,,,,,taxable,parent,1,29,,0,0,,,,,0,,,23.76,,,,,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-318917187,,,,,,0,Size,XXL,,0,Color,Ivory,,0,,,,
21276,variation,KHAKI-M-1032381711,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - M, Khaki",1,0,visible,,,,,taxable,parent,1,25,,0,0,,,,,0,,,23.11,,,,,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-318917187,,,,,,0,Size,M,,0,Color,Khaki,,0,,,,
21277,variation,NAVYBLUE-L-584087959,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - L, Navy Blue",1,0,visible,,,,,taxable,parent,1,28,,0,0,,,,,0,,,32.1,,,,,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-318917187,,,,,,0,Size,L,,0,Color,"Navy Blue",,0,,,,
21280,variation,CHAMPAGNE-S-1544028554,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - S, champagne",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,31.47,,,,,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-318917187,,,,,,0,Size,S,,0,Color,champagne,,0,,,,
21281,variation,CHAMPAGNE-XL-1366437456,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XL, champagne",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,32.75,,,,,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-318917187,,,,,,0,Size,XL,,0,Color,champagne,,0,,,,
21475,variable,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand",1,0,visible,,"<span><strong>Pattern:</strong> A-straight</span><br /><span><strong>Percentage of Material:</strong> 95% above</span><br /><span><strong>Season:</strong> Spring/Summer</span><br /><span><strong>Age:</strong> 25-34</span><br /><span><strong>Thickness:</strong> STANDARD</span><br /><span><strong>Closure Type:</strong> Single Breasted</span><br /><span><strong>Pattern Type:</strong> Solid</span><br /><span><strong>Gender:</strong> WOMEN</span><br /><span><strong>Sleeve Length(cm):</strong> Full</span><br /><span><strong>Style:</strong> Casual</span><br /><span><strong>Decoration:</strong> NONE</span><br /><span><strong>Material:</strong> Bamboo Fiber,Cotton,Viscose</span><br /><span><strong>Sleeve Style:</strong> Regular</span><br /><span><strong>Collar:</strong> O-Neck</span><br /><span><strong>Clothing Length:</strong> Long</span><br /><span><strong>Material Composition:</strong> cotton</span><br /><span><strong>Elasticity:</strong> Slight Strech</span><br /><span><strong>Fit Type:</strong> Regulai Fit</span><br /><span><strong>Origin:</strong> Mainland China</span><br /><span><strong>CN:</strong> Guangdong</span><br />",,,taxable,,1,,,0,0,,,,,1,,,,Shop,,,"https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing.jpg, https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-1.jpg, https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-2.jpg, https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-3.jpg, https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-4.jpg, https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-5.jpg",,,,,,,,,0,Size,"XS, S, M, L, XL, XXL",1,0,Color,"Green, Khaki, Black, champagne, Dark Khaki, Emerald, Sky Blue, Ivory, Navy Blue",1,0,,,,
21476,variation,GREEN-XS-1590108915,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XS, Green",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,22.46,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing.jpg_640x640.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XS,,0,Color,Green,,0,,,,
21477,variation,GREEN-S-393966856,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - S, Green",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,22.46,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-1.jpg_640x640-1.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,S,,0,Color,Green,,0,,,,
21478,variation,GREEN-M-1611549787,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - M, Green",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,23.11,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-1.jpg_640x640-1.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,M,,0,Color,Green,,0,,,,
21479,variation,GREEN-L-657826316,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - L, Green",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,23.11,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-1.jpg_640x640-1.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,L,,0,Color,Green,,0,,,,
21480,variation,GREEN-XL-1126524965,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XL, Green",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,23.76,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-3.jpg_640x640-3.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XL,,0,Color,Green,,0,,,,
21481,variation,GREEN-XXL-348119859,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XXL, Green",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,23.76,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-2.jpg_640x640-2.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XXL,,0,Color,Green,,0,,,,
21482,variation,KHAKI-XL-1369283668,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XL, Khaki",1,0,visible,,,,,taxable,parent,1,30,,0,0,,,,,0,,,23.76,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-2.jpg_640x640-2.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XL,,0,Color,Khaki,,0,,,,
21483,variation,BLACK-XS-1486769468,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XS, Black",1,0,visible,,,,,taxable,parent,1,45,,0,0,,,,,0,,,22.46,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-4.jpg_640x640-4.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XS,,0,Color,Black,,0,,,,
21485,variation,KHAKI-S-187563711,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - S, Khaki",1,0,visible,,,,,taxable,parent,1,29,,0,0,,,,,0,,,22.46,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-5.jpg_640x640-5.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,S,,0,Color,Khaki,,0,,,,
21486,variation,KHAKI-XS-839337139,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XS, Khaki",1,0,visible,,,,,taxable,parent,1,27,,0,0,,,,,0,,,22.46,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-6.jpg_640x640-6.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XS,,0,Color,Khaki,,0,,,,
21487,variation,CHAMPAGNE-M-315582461,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - M, champagne",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,32.1,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-7.jpg_640x640-7.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,M,,0,Color,champagne,,0,,,,
21488,variation,CHAMPAGNE-XXL-434024639,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XXL, champagne",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,32.75,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-8.jpg_640x640-8.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XXL,,0,Color,champagne,,0,,,,
21489,variation,DARKKHAKI-XS-1711113442,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XS, Dark Khaki",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,31.47,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-9.jpg_640x640-9.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XS,,0,Color,"Dark Khaki",,0,,,,
21490,variation,DARKKHAKI-S-114614946,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - S, Dark Khaki",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,31.47,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-9.jpg_640x640-9.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,S,,0,Color,"Dark Khaki",,0,,,,
21491,variation,DARKKHAKI-M-1334195677,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - M, Dark Khaki",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,32.1,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-10.jpg_640x640-10.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,M,,0,Color,"Dark Khaki",,0,,,,
21492,variation,DARKKHAKI-L-1603621261,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - L, Dark Khaki",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,32.1,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-11.jpg_640x640-11.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,L,,0,Color,"Dark Khaki",,0,,,,
21493,variation,DARKKHAKI-XL-1263559,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XL, Dark Khaki",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,32.75,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-12.jpg_640x640-12.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XL,,0,Color,"Dark Khaki",,0,,,,
21494,variation,EMERALD-S-272722867,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - S, Emerald",1,0,visible,,,,,taxable,parent,1,32,,0,0,,,,,0,,,31.47,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-13.jpg_640x640-13.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,S,,0,Color,Emerald,,0,,,,
21495,variation,DARKKHAKI-XXL-1381848112,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XXL, Dark Khaki",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,32.75,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-14.jpg_640x640-14.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XXL,,0,Color,"Dark Khaki",,0,,,,
21496,variation,SKYBLUE-M-453998747,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - M, Sky Blue",1,0,visible,,,,,taxable,parent,1,26,,0,0,,,,,0,,,23.11,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-15.jpg_640x640-15.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,M,,0,Color,"Sky Blue",,0,,,,
21497,variation,BLACK-S-1715894833,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - S, Black",1,0,visible,,,,,taxable,parent,1,30,,0,0,,,,,0,,,22.46,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-16.jpg_640x640-16.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,S,,0,Color,Black,,0,,,,
21498,variation,BLACK-M-465533147,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - M, Black",1,0,visible,,,,,taxable,parent,1,36,,0,0,,,,,0,,,23.11,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-17.jpg_640x640-17.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,M,,0,Color,Black,,0,,,,
21499,variation,BLACK-XXL-1112142633,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XXL, Black",1,0,visible,,,,,taxable,parent,1,47,,0,0,,,,,0,,,23.76,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-19.jpg_640x640-19.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XXL,,0,Color,Black,,0,,,,
21500,variation,IVORY-M-251676424,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - M, Ivory",1,0,visible,,,,,taxable,parent,1,28,,0,0,,,,,0,,,23.11,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-18.jpg_640x640-18.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,M,,0,Color,Ivory,,0,,,,
21501,variation,IVORY-L-1665450074,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - L, Ivory",1,0,visible,,,,,taxable,parent,1,27,,0,0,,,,,0,,,23.11,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-21.jpg_640x640-21.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,L,,0,Color,Ivory,,0,,,,
21502,variation,KHAKI-L-491558667,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - L, Khaki",1,0,visible,,,,,taxable,parent,1,29,,0,0,,,,,0,,,23.11,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-20.jpg_640x640-20.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,L,,0,Color,Khaki,,0,,,,
21503,variation,NAVYBLUE-S-898535266,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - S, Navy Blue",1,0,visible,,,,,taxable,parent,1,27,,0,0,,,,,0,,,31.47,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-21.jpg_640x640-21.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,S,,0,Color,"Navy Blue",,0,,,,
21504,variation,CHAMPAGNE-L-1579663321,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - L, champagne",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,32.1,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-22.jpg_640x640-22.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,L,,0,Color,champagne,,0,,,,
21505,variation,NAVYBLUE-XL-1211230179,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XL, Navy Blue",1,0,visible,,,,,taxable,parent,1,30,,0,0,,,,,0,,,32.75,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-23.jpg_640x640-23.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XL,,0,Color,"Navy Blue",,0,,,,
21506,variation,NAVYBLUE-XS-1130112161,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XS, Navy Blue",1,0,visible,,,,,taxable,parent,1,19,,0,0,,,,,0,,,31.47,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-24.jpg_640x640-24.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XS,,0,Color,"Navy Blue",,0,,,,
21507,variation,NAVYBLUE-M-400793166,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - M, Navy Blue",1,0,visible,,,,,taxable,parent,1,22,,0,0,,,,,0,,,32.1,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-25.jpg_640x640-25.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,M,,0,Color,"Navy Blue",,0,,,,
21508,variation,EMERALD-M-568421500,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - M, Emerald",1,0,visible,,,,,taxable,parent,1,29,,0,0,,,,,0,,,32.1,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-26.jpg_640x640-26.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,M,,0,Color,Emerald,,0,,,,
21509,variation,EMERALD-XXL-1327781485,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XXL, Emerald",1,0,visible,,,,,taxable,parent,1,39,,0,0,,,,,0,,,32.75,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-26.jpg_640x640-26.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XXL,,0,Color,Emerald,,0,,,,
21510,variation,SKYBLUE-XL-655659976,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XL, Sky Blue",1,0,visible,,,,,taxable,parent,1,30,,0,0,,,,,0,,,23.76,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-27.jpg_640x640-27.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XL,,0,Color,"Sky Blue",,0,,,,
21511,variation,BLACK-XL-209161668,"2023 Spring Summer Woman Cardigan And Long Dress Nature Fiber Brand - XL, Black",1,0,visible,,,,,taxable,parent,1,46,,0,0,,,,,0,,,23.76,,,,https://shopflaire.pro/wp-content/uploads/2024/09/2023-fashion-summer-woman-clothes-cardigan-and-near-Ankle-Length-long-dress-nature-fiber-brand-ribbing-28.jpg_640x640-28.jpg,,,2023-spring-summer-woman-cardigan-and-long-dress-nature-fiber-brand-1220560070,,,,,,0,Size,XL,,0,Color,Black,,0,,,,
